City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,palikir - national government center,6.9248,158.1611,31.47,74,75,7.2,FM,1701053989
290,marsa alam,25.0757,34.8918,23.61,33,7,6.18,EG,1701053989
291,ha'il,27.5219,41.6907,14.01,58,0,3.09,SA,1701053989
292,cockburn town,21.4612,-71.1419,26.94,73,0,8.18,TC,1701053990
293,kapa'a,22.0752,-159.319,26.99,89,100,1.34,US,1701053990
294,bairnsdale,-37.8333,147.6167,18.92,85,97,3.13,AU,1701053990
295,kenai,60.5544,-151.2583,1.19,98,100,2.06,US,1701053856
296,nemuro,43.3236,145.575,3.68,52,97,2.94,JP,1701053991
297,shingu,33.7333,135.9833,17.25,61,5,1.79,JP,1701053991
298,ibarreta,-25.2144,-59.8585,22.39,98,99,1.92,AR,1701053991
299,shimoda,34.6667,138.95,15.2,59,0,5.46,JP,1701053991
300,kaiapoi,-43.3783,172.6401,20.87,66,100,7.72,NZ,1701053992
301,port augusta,-32.5,137.7667,31.73,24,10,5.43,AU,1701053992
302,olyokminsk,60.3736,120.4264,-17.02,87,100,4.91,RU,1701053992
303,birsk,55.4211,55.5428,-1.79,78,72,2.79,RU,1701053992
304,princeville,45.7668,-61.2985,0.44,85,0,2.57,CA,1701053982
305,dongtai,32.8523,120.3095,14.58,42,0,6.59,CN,1701053993
306,uturoa,-16.7333,-151.4333,26.44,81,15,8.48,PF,1701053993
307,leava,-14.3,-178.1667,29.05,79,25,6.97,WF,1701053993
308,tsiombe,-25.3,45.4833,22.87,86,3,1.87,MG,1701053993
309,voinjama,8.4219,-9.7478,19.74,99,51,0.33,LR,1701053994
310,vila franca do campo,37.7167,-25.4333,19.23,99,83,6.54,PT,1701053994
311,alexandria,31.2156,29.9553,16.3,57,100,9.14,EG,1701053699
312,proletarsk,46.7031,41.7192,7.3,62,100,8.85,RU,1701053994
313,byakabanda,-0.7425,31.4064,16.83,99,100,1.39,UG,1701053995
314,callao,-12.0667,-77.15,22.07,73,0,6.17,PE,1701053995
315,tazacorte,28.629,-17.9293,18.54,75,0,3.09,ES,1701053995
316,itacarambi,-15.1022,-44.0919,24.34,65,28,1.87,BR,1701053995
317,labytnangi,66.6572,66.4183,-24.22,100,81,0.79,RU,1701053996
318,solwezi,-12.1688,26.3894,16.5,98,97,1.43,ZM,1701053996
319,sao joao da barra,-21.6403,-41.0511,23.12,78,100,4.12,BR,1701053996
320,tateyama,34.9833,139.8667,14.98,68,2,3.19,JP,1701053996
321,queenstown,-31.8976,26.8753,15.91,96,0,0.57,ZA,1701053646
322,manati,18.4275,-66.4921,26.49,93,56,4.24,PR,1701053997
323,sao francisco de assis,-29.5503,-55.1311,20.65,91,72,2.51,BR,1701053997
324,hudson,40.7168,-74.0663,12.27,86,100,13.41,US,1701053897
325,bozuyuk,39.9078,30.0367,-2.09,83,89,2.1,TR,1701053997
326,saint-francois,46.4154,3.9054,0.36,100,100,1.03,FR,1701053998
327,grand gaube,-20.0064,57.6608,25.77,81,16,0.89,MU,1701053718
328,yukhnov,54.7444,35.2297,-2.57,94,100,7.2,RU,1701053998
329,puerto aysen,-45.4,-72.7,7.75,83,83,0.51,CL,1701053998
330,obihiro,42.9172,143.2044,4.67,45,73,0.26,JP,1701053999
331,zharkent,44.1628,80.0,6.87,42,20,0.34,KZ,1701053999
332,puerto la cruz,10.2167,-64.6167,25.32,85,0,1.86,VE,1701053999
333,pekanbaru,0.5333,101.45,25.18,94,75,0.0,ID,1701053999
334,sinabang,2.4803,96.3801,27.64,73,83,2.04,ID,1701053999
335,susuman,62.7833,148.1667,-20.86,98,100,2.05,RU,1701054000
336,goianira,-16.4961,-49.4264,21.9,90,100,0.18,BR,1701054000
337,emerald,-23.5333,148.1667,27.94,62,100,4.64,AU,1701053796
338,manay,7.215,126.5397,30.14,67,15,4.33,PH,1701054002
339,balqash,46.8481,74.995,0.33,69,0,7.0,KZ,1701054006
340,buala,-8.145,159.5921,28.33,79,99,2.87,SB,1701054010
341,qianzhou,28.3167,109.7167,18.69,71,0,0.87,CN,1701054011
342,palmer,42.1584,-72.3287,7.14,81,75,1.79,US,1701054012
343,sidi salim,31.271,30.7867,19.27,61,100,11.31,EG,1701054013
344,ouarzazat,30.9189,-6.8934,5.16,16,0,1.54,MA,1701054014
345,hepo,23.4308,115.8299,24.62,48,2,1.85,CN,1701054014
346,priozersk,61.0393,30.1291,-2.72,85,100,4.41,RU,1701054015
347,anadyr,64.75,177.4833,2.28,93,40,14.0,RU,1701054015
348,san patricio,28.017,-97.5169,14.35,40,100,4.7,US,1701054016
349,bodaybo,57.8506,114.1933,-17.37,94,100,0.99,RU,1701054017
350,kavalerovo,44.2661,135.0572,-3.03,60,85,0.89,RU,1701054017
351,conception bay south,47.4999,-52.9981,1.52,86,99,3.11,CA,1701054018
352,puerto deseado,-47.7503,-65.8938,9.12,48,6,5.7,AR,1701054019
353,santana,-0.0583,-51.1817,28.1,83,100,3.09,BR,1701054019
354,huinan,42.6225,126.2614,-4.79,89,100,3.0,CN,1701054020
355,barra de santo antonio,-9.4047,-35.5072,24.6,84,0,0.06,BR,1701054020
356,berezivka,47.2043,30.9078,-1.92,77,100,10.91,UA,1701054021
357,vilyuchinsk,52.9306,158.4028,-2.85,69,38,7.94,RU,1701054022
358,morinville,53.8001,-113.652,-0.12,88,0,2.57,CA,1701054023
359,tralee,52.2704,-9.7026,10.94,86,100,5.92,IE,1701054024
360,ust'-kulom,61.6864,53.6902,-3.93,96,100,3.0,RU,1701054025
361,colonia,50.9333,6.95,5.07,82,100,3.09,DE,1701054006
362,portland,45.5234,-122.6762,8.99,60,20,5.66,US,1701053979
363,hermanus,-34.4187,19.2345,15.84,70,7,1.6,ZA,1701054027
364,champerico,14.3,-91.9167,26.85,77,5,3.86,GT,1701054027
365,xai-xai,-25.0519,33.6442,23.49,88,75,0.46,MZ,1701054028
366,tommot,58.9564,126.2925,-20.19,92,100,4.98,RU,1701054028
367,ghormach,35.7306,63.7826,13.95,40,58,0.8,AF,1701054029
368,viedma,-40.8135,-62.9967,14.03,51,100,7.12,AR,1701054030
369,babu,24.4167,111.5167,22.3,57,1,1.94,CN,1701054031
370,ulaangom,49.9811,92.0667,-11.27,86,43,1.3,MN,1701053829
371,worland,44.0169,-107.9554,-8.51,89,73,1.4,US,1701054032
372,udachny,66.4167,112.4,-20.96,99,100,2.87,RU,1701054033
373,quellon,-43.1167,-73.6167,9.99,73,100,0.98,CL,1701054035
374,santander,43.4647,-3.8044,12.48,86,20,3.09,ES,1701054037
375,muroto-misakicho,33.2833,134.15,14.97,88,100,0.32,JP,1701054039
376,padang,-0.9492,100.3543,29.03,72,100,1.51,ID,1701054040
377,holualoa,19.6228,-155.9522,22.65,94,95,2.42,US,1701054041
378,trairi,-3.2778,-39.2689,26.41,72,7,4.5,BR,1701053888
379,bereznik,62.8551,42.7072,-14.41,92,97,2.26,RU,1701054041
380,oakdale,44.963,-92.9649,-3.8,56,20,6.17,US,1701053767
381,najaf,31.9985,44.3398,18.36,60,76,2.19,IQ,1701054043
382,jayapura,-2.5333,140.7,30.66,76,100,1.95,ID,1701054044
383,krasnosilka,46.6226,30.7742,-1.84,83,100,11.47,UA,1701054045
384,mihaileni,47.9667,26.15,-0.51,100,100,8.94,RO,1701054045
385,ghat,24.9647,10.1728,14.25,29,2,2.35,LY,1701054046
386,pacasmayo,-7.4006,-79.5714,18.27,90,100,5.69,PE,1701054046
387,chatham,51.3789,0.5279,10.6,77,100,3.13,GB,1701054046
388,swift current,50.2834,-107.8014,-3.55,93,100,12.35,CA,1701054039
389,bamboo flat,11.7,92.7167,29.05,79,75,4.12,IN,1701054047
390,cromer,52.9312,1.2989,5.08,94,100,1.65,GB,1701054047
391,marsh harbour,26.5412,-77.0636,25.32,86,78,5.25,BS,1701054048
392,mariental,-24.6333,17.9667,28.46,29,61,3.27,NA,1701054048
393,akjoujt,19.6969,-14.4164,19.65,19,0,3.92,MR,1701054049
394,kargil,34.5667,76.1,0.29,31,100,1.03,IN,1701054050
395,rio de janeiro,-22.9028,-43.2075,24.41,71,40,4.12,BR,1701053502
396,black river,18.0264,-77.8487,24.35,96,58,1.14,JM,1701054051
397,kaliganj,23.4095,89.1402,24.2,55,6,2.27,BD,1701054051
398,eenhana,-17.4667,16.3333,23.06,66,99,1.72,NA,1701054051
399,lamitan city,6.6608,122.1408,29.98,69,68,0.72,PH,1701054051
400,alaghsas,17.0187,8.0168,24.3,18,79,3.79,NE,1701054052
401,enewetak,11.3474,162.3373,28.02,80,27,10.08,MH,1701054053
402,ravar,31.2656,56.8055,10.28,45,0,1.89,IR,1701054053
403,benguela,-12.5763,13.4055,26.38,82,100,4.25,AO,1701054053
404,jiangkou,25.4872,119.1986,25.09,43,0,0.7,CN,1701054054
405,tabou,4.423,-7.3528,25.2,89,89,2.76,CI,1701054054
406,al ghayzah,16.2079,52.176,24.96,69,13,0.8,YE,1701054054
407,verkhnevilyuysk,63.4453,120.3167,-16.14,90,100,3.78,RU,1701054055
408,nizao,18.25,-70.2,26.93,89,19,4.17,DO,1701054055
409,la passe,45.5549,-0.8967,4.13,69,100,2.73,FR,1701054056
410,maun,-19.9833,23.4167,26.03,34,3,4.78,BW,1701054056
411,al qadarif,14.0349,35.3834,25.12,36,2,4.17,SD,1701054056
412,yemetsk,63.4721,41.7941,-17.94,97,40,2.24,RU,1701054056
413,as sulayyil,20.4607,45.5779,19.14,45,54,2.33,SA,1701054057
414,benoy,8.9833,16.3199,25.18,32,100,1.11,TD,1701054057
415,mahina,-17.5065,-149.489,28.87,65,75,4.63,PF,1701054057
416,tsengel,49.4783,100.8894,-11.61,76,45,2.31,MN,1701054058
417,piacabucu,-10.4056,-36.4344,21.83,84,0,1.84,BR,1701054058
418,khandyga,62.6667,135.6,-30.85,94,100,0.4,RU,1701054058
419,tejen,37.3834,60.5054,14.34,22,0,3.0,TM,1701054058
420,lata,40.1629,-8.3327,14.34,96,63,0.84,PT,1701054058
421,andergrove,-21.0833,149.1833,28.69,60,100,4.64,AU,1701054059
422,toliara,-23.35,43.6667,23.35,85,0,1.91,MG,1701054059
423,warwick,41.7001,-71.4162,9.6,86,100,5.66,US,1701054059
424,los llanos de aridane,28.6585,-17.9182,16.86,75,0,3.09,ES,1701054059
425,novo aripuana,-5.1206,-60.3797,23.52,86,36,1.03,BR,1701054060
426,montepuez,-13.1256,38.9997,21.11,87,13,0.32,MZ,1701054060
427,kota,25.1833,75.8333,17.97,72,29,1.08,IN,1701053767
428,galle,6.0367,80.217,26.76,81,61,3.19,LK,1701054060
429,moundou,8.5667,16.0833,25.17,32,99,1.35,TD,1701054060
430,mazagao,-0.115,-51.2894,28.03,95,100,1.47,BR,1701054061
431,jamestown,42.097,-79.2353,4.77,97,100,4.12,US,1701053920
432,sechura,-5.5569,-80.8222,20.99,72,100,6.15,PE,1701054061
433,ola,59.5833,151.2833,-16.4,75,100,5.86,RU,1701054062
434,uporovo,56.3109,66.2693,0.54,97,100,5.45,RU,1701054062
435,xique xique,-10.8217,-42.7311,26.25,54,0,5.87,BR,1701054063
436,reitz,-27.8014,28.4273,16.48,73,3,2.55,ZA,1701054063
437,gagliano del capo,39.8442,18.3695,5.68,75,6,4.12,IT,1701054064
438,trujillo,-8.116,-79.03,18.98,88,100,5.14,PE,1701054064
439,saudarkrokur,65.7461,-19.6394,2.33,88,85,4.49,IS,1701054065
440,khandud,36.9513,72.318,-2.44,78,57,1.86,AF,1701054065
441,qulsary,46.9531,54.0198,5.04,81,0,5.45,KZ,1701054066
442,san julian,21.0167,-102.1667,15.11,37,100,1.3,MX,1701054067
443,lashio,22.9333,97.75,20.72,55,12,0.43,MM,1701054067
444,pisco,-13.7,-76.2167,19.45,82,0,5.66,PE,1701054068
445,nagqu,31.5,92.0,-7.81,36,84,1.95,CN,1701054068
446,hassi messaoud,31.6804,6.0729,7.92,46,0,0.51,DZ,1701054069
447,port douglas,-16.4833,145.4667,27.74,69,63,2.96,AU,1701054069
448,cidreira,-30.1811,-50.2056,20.67,86,7,8.42,BR,1701054070
449,souillac,-20.5167,57.5167,23.21,94,75,1.54,MU,1701054065
450,neuotting,48.2333,12.7,1.07,97,82,2.3,DE,1701054070
451,al hasaheisa,14.7526,33.2984,26.71,29,11,3.58,SD,1701054071
452,neon karlovasion,37.7903,26.7044,11.06,50,94,10.2,GR,1701054071
453,smirnykh,49.75,142.8333,-7.75,56,81,6.11,RU,1701054072
454,karaisali,37.2567,35.0589,12.37,61,70,5.36,TR,1701054072
455,bayganin,48.6947,55.8742,1.86,74,12,8.49,KZ,1701054073
456,malango,-2.9627,119.9001,26.65,75,90,1.31,ID,1701054073
457,inhambane,-23.865,35.3833,22.33,90,4,1.4,MZ,1701054073
458,perry,37.2506,-83.1999,10.1,86,100,5.61,US,1701054074
459,mogocha,53.7333,119.7667,-18.19,64,41,1.0,RU,1701054075
460,ilebo,-4.3167,20.5833,21.27,98,100,0.81,CD,1701054075
461,kiffa,16.6166,-11.4045,21.64,16,0,3.79,MR,1701054076
462,chilecito,-29.1619,-67.4974,22.68,46,19,2.29,AR,1701054076
463,kandiari,26.9156,68.5216,17.96,52,3,3.56,PK,1701054077
464,port blair,11.6667,92.75,29.02,79,75,4.12,IN,1701054077
465,semenov,56.7875,44.493,1.96,98,100,4.09,RU,1701054077
466,cuamba,-14.8031,36.5372,23.37,63,96,1.29,MZ,1701054078
467,almazan,41.4865,-2.5309,4.32,74,100,2.59,ES,1701054078
468,ad douiem,14.0012,32.3116,28.0,26,11,3.69,SD,1701054079
469,whangarei,-35.7317,174.3239,21.36,45,83,1.71,NZ,1701054079
470,pleiku,13.9833,108.0,24.57,55,100,4.29,VN,1701054080
471,mavoor,11.2667,75.9167,26.3,73,20,3.09,IN,1701054081
472,kone,-21.0595,164.8658,27.6,54,97,2.24,NC,1701054082
473,kavieng,-2.5744,150.7967,29.04,72,91,2.61,PG,1701054082
474,chui,-33.6971,-53.4616,16.38,94,0,2.9,UY,1701054083
475,carutapera,-1.195,-46.02,25.4,84,100,2.55,BR,1701054083
476,ichinoseki,38.9167,141.1333,7.31,90,100,0.84,JP,1701054084
477,manicore,-5.8092,-61.3003,23.57,90,82,0.73,BR,1701054084
478,huillapima,-28.7253,-65.9787,27.53,60,81,6.25,AR,1701054085
479,kyakhta,50.3508,106.4494,-14.89,77,56,2.14,RU,1701054085
480,vorkuta,67.5,64.0,-21.44,100,67,1.59,RU,1701054086
481,bitkine,11.9801,18.2138,24.91,25,45,2.77,TD,1701054086
482,pervomayskoye,43.919,46.7102,9.78,78,76,9.56,RU,1701054087
483,mendoza,-32.8908,-68.8272,24.74,41,20,0.0,AR,1701054083
484,dangriga,16.9692,-88.2321,26.57,86,5,2.61,BZ,1701054088
485,duba,27.3513,35.6901,22.96,48,0,4.37,SA,1701054089
486,witu,-2.3889,40.4382,24.09,91,99,1.91,KE,1701054089
487,paracuru,-3.41,-39.0306,27.28,74,8,4.71,BR,1701054090
488,crucecita,-28.95,-58.9833,23.85,82,100,3.23,AR,1701054090
489,babayevo,59.3936,35.9371,-7.87,83,100,4.84,RU,1701054090
490,coquimbo,-29.9533,-71.3436,14.85,88,100,1.54,CL,1701054026
491,phalodi,27.1333,72.3667,16.89,72,94,5.43,IN,1701054091
492,verkh-chebula,56.0308,87.6218,-6.87,96,97,3.11,RU,1701054091
493,pangody,65.85,74.4859,-17.79,99,83,3.29,RU,1701054092
494,tangalle,6.024,80.7911,27.09,78,56,5.36,LK,1701054092
495,mount isa,-20.7333,139.5,32.87,40,100,4.12,AU,1701054019
496,villa gesell,-37.2639,-56.973,16.91,82,0,5.94,AR,1701054093
497,myeik,12.4333,98.6,27.75,69,98,2.44,MM,1701054093
498,yigo village,13.5361,144.8886,30.18,78,75,7.72,GU,1701054094
499,punta del este,-34.9667,-54.95,20.06,87,0,3.6,UY,1701054094
500,maintirano,-18.0667,44.0167,27.22,76,50,1.56,MG,1701054095
501,tuy hoa,13.0833,109.3,25.51,81,100,7.36,VN,1701054095
502,soure,-0.7167,-48.5233,26.65,80,99,4.28,BR,1701054095
503,phayakkhaphum phisai,15.5163,103.1937,29.2,53,94,8.03,TH,1701054096
504,katsuura,35.1333,140.3,14.63,71,4,2.6,JP,1701054096
505,el matama,16.7095,33.3565,25.65,43,36,4.45,SD,1701054097
506,tual,-5.6667,132.75,27.68,79,94,4.19,ID,1701054097
507,summit,41.1167,-81.5332,6.07,88,100,1.34,US,1701054098
508,molteno,-31.3968,26.3625,16.06,89,0,2.34,ZA,1701054098
509,brak,27.5496,14.2714,12.28,56,6,4.14,LY,1701054098
510,pasuquin,18.3328,120.6177,30.97,66,20,4.63,PH,1701054099
511,caleta de carquin,-11.0925,-77.6267,19.53,83,72,4.48,PE,1701054099
512,arkhangel'sk,64.5401,40.5433,-18.48,97,17,1.79,RU,1701054099
513,fort mcmurray,56.7268,-111.381,-6.23,86,100,1.03,CA,1701054000
514,bafoulabe,13.8065,-10.8321,24.94,18,1,1.5,ML,1701054100
515,rafraf,37.1904,10.1837,10.18,70,0,3.71,TN,1701054101
516,eregli,37.5133,34.0467,0.95,91,99,1.99,TR,1701054101
517,anna regina,7.2644,-58.5077,26.47,81,100,3.49,GY,1701054101
518,nuku'alofa,-21.1333,-175.2,29.19,79,20,5.14,TO,1701054102
519,hualien city,23.9769,121.6044,24.54,72,44,3.93,TW,1701054102
520,iturama,-19.7281,-50.1956,23.6,82,53,1.55,BR,1701054102
521,kismayo,-0.3582,42.5454,27.2,76,98,2.55,SO,1701054103
522,newman,37.3138,-121.0208,8.92,51,96,1.1,US,1701054104
523,lang son,21.8333,106.7333,25.26,53,18,1.78,VN,1701054105
524,tadine,-21.55,167.8833,25.1,58,29,4.11,NC,1701054105
525,santiago del estero,-27.7951,-64.2615,23.22,83,100,3.76,AR,1701054105
526,guiyang,26.5833,106.7167,8.27,100,100,1.0,CN,1701054106
527,pirajui,-21.9986,-49.4572,20.24,90,57,2.57,BR,1701054106
528,jaguarari,-10.2639,-40.1958,20.03,57,0,3.85,BR,1701054106
529,crane,31.3974,-102.3501,7.41,32,86,3.29,US,1701054107
530,bukama,-9.2,25.85,20.5,97,100,0.54,CD,1701054107
531,olavarria,-36.8927,-60.3225,20.97,43,7,4.19,AR,1701054107
532,gustavia,17.8962,-62.8498,26.53,74,45,2.68,BL,1701054091
533,zhangye,38.9342,100.4517,4.28,33,14,0.54,CN,1701054108
534,datong,40.0936,113.2914,0.28,37,0,8.12,CN,1701054108
535,arar,30.9753,41.0381,15.01,51,0,5.66,SA,1701054108
536,behshahr,36.6923,53.5526,8.97,29,1,4.19,IR,1701054108
537,foca,38.6703,26.7566,7.93,67,11,4.65,TR,1701054109
538,thaba nchu,-29.2093,26.839,20.08,35,0,2.39,ZA,1701054109
539,mayya,61.7333,130.2811,-25.38,91,100,2.18,RU,1701054109
540,uhersky brod,49.0251,17.6472,0.22,97,100,1.41,CZ,1701054110
541,antsiranana,-12.2787,49.2917,25.48,76,97,5.26,MG,1701054110
542,raychikhinsk,49.7838,129.4121,-17.42,87,42,1.36,RU,1701054110
543,dondo,-19.6094,34.7431,24.73,96,92,0.98,MZ,1701054110
544,ventspils,57.3894,21.5606,-7.04,100,0,0.51,LV,1701054111
545,angaur state,6.906,134.13,28.85,77,93,5.81,PW,1701054111
546,san juan de miraflores,-12.1629,-76.9635,21.21,77,34,3.13,PE,1701054111
547,mubende,0.5606,31.39,16.51,100,100,1.02,UG,1701054112
548,kovin,44.7475,20.9761,0.64,78,19,3.74,RS,1701054112
549,manaus,-3.1019,-60.025,25.27,88,0,0.51,BR,1701053951
550,carnot,4.9409,15.8665,22.32,79,89,0.26,CF,1701054113
551,kharp,66.8014,65.8081,-21.35,100,36,1.31,RU,1701054113
552,moussoro,13.6408,16.4901,25.64,21,97,5.58,TD,1701054113
553,salinopolis,-0.6136,-47.3561,26.54,80,98,4.37,BR,1701054114
554,akrehamn,59.2667,5.1833,4.67,86,100,8.58,NO,1701054114
555,guerrero negro,27.9769,-114.0611,19.01,62,25,3.38,MX,1701054114
556,skagen,57.7209,10.5839,1.67,72,45,6.33,DK,1701054114
557,broken hill,-31.95,141.4333,30.37,24,90,4.15,AU,1701054115
558,luganville,-15.5333,167.1667,28.65,71,45,5.43,VU,1701054115
559,achinsk,56.2694,90.4993,-8.23,96,93,1.79,RU,1701054115
560,rongelap,11.1635,166.8941,27.9,77,14,9.24,MH,1701054116
561,yuzhno-kurilsk,44.0306,145.8556,2.99,51,97,0.93,RU,1701054116
562,galliano,29.4422,-90.2992,15.0,77,0,2.57,US,1701054117
563,neiafu,-18.65,-173.9833,30.38,70,40,4.12,TO,1701054117
564,keflavik,64.0049,-22.5624,6.24,93,75,9.26,IS,1701054118
565,taoudenni,22.6783,-3.9836,16.67,22,0,3.73,ML,1701054118
566,ballina,-28.8667,153.5667,31.55,63,71,5.45,AU,1701054118
567,northam,51.0333,-4.2167,13.7,96,100,7.33,GB,1701054119
568,bel ombre,-4.6167,55.4167,26.91,83,20,1.54,SC,1701054119
569,grandview,38.8858,-94.533,0.36,99,5,3.49,US,1701054000
570,nogliki,51.8333,143.1667,-13.7,76,0,6.26,RU,1701054120
571,dryden,49.7833,-92.7503,-13.84,78,100,4.12,CA,1701054073
572,san antonio de pale,-1.4014,5.6325,26.74,80,62,3.35,GQ,1701054120
573,flin flon,54.7682,-101.865,-17.27,93,43,2.52,CA,1701054121
574,stjordalshalsen,63.4681,10.9262,-15.0,85,20,2.57,NO,1701054121
575,green river,41.5286,-109.4662,-4.9,62,5,0.45,US,1701054122
576,sitia,35.2,26.0986,13.88,55,86,9.44,GR,1701054122
577,khulm,36.6974,67.6983,15.45,25,97,1.01,AF,1701054123
578,lubang,13.8584,120.124,28.05,77,88,7.71,PH,1701054123
579,darhan,49.4867,105.9228,-13.33,84,10,2.76,MN,1701054124
580,la ronge,55.1001,-105.2842,-13.86,72,75,1.03,CA,1701054124
